obsnme,obsval,weight,obgnme
loc006n1927,0.21351775699630487,16.475050746027044,P8284010
loc006n1929,0.24797326636180664,16.475050746027044,P8284010
loc006n1931,0.2533380053261064,16.475050746027044,P8284010
loc006n1933,0.26576091671761054,16.475050746027044,P8284010
loc006n1935,0.2645817292380775,16.475050746027044,P8284010
loc006n1937,0.2746196190912381,16.475050746027044,P8284010
loc006n1939,0.2812606870550129,16.475050746027044,P8284010
loc006n1941,0.30685374869300874,16.475050746027044,P8284010
loc006n1943,0.42390091852841677,16.475050746027044,P8284010
loc006n1945,0.4008832155483627,16.475050746027044,P8284010
loc006n1948,0.4358443659844413,16.475050746027044,P8284010
loc006n1949,0.4261858252445114,16.475050746027044,P8284010
loc006n1951,0.40191725051757465,16.475050746027044,P8284010
loc006n1953,0.3932241163612973,16.475050746027044,P8284010
loc006n1955,0.41697317260303635,16.475050746027044,P8284010
loc006n1957,0.6695957810243134,16.475050746027044,P8284010
loc006n1959,1.22590344492616,16.475050746027044,P8284010
loc006n1961,1.0997841966035777,16.475050746027044,P8284010
loc006n1963,1.2122408888015344,16.475050746027044,P8284010
loc006n1965,1.0833951078896507,16.475050746027044,P8284010
loc006n1967,0.9694625079746368,16.475050746027044,P8284010
loc006n1969,0.8768526476013435,16.475050746027044,P8284010
loc006n1971,0.8068580295188175,16.475050746027044,P8284010
loc006n1973,0.764475027434409,16.475050746027044,P8284010
loc006n1975,0.8806992892187016,16.475050746027044,P8284010
loc006n1979,1.2864340134020928,16.475050746027044,P8284010
loc006n1980,1.4821730047136583,16.475050746027044,P8284010
loc006n1982,1.524071415934022,16.475050746027044,P8284010
loc006n1984,1.5437328878872585,16.475050746027044,P8284010
loc006n1986,1.5282351714972637,16.475050746027044,P8284010
loc006n1988,1.4095950193968156,16.475050746027044,P8284010
loc006n1990,1.2012878541017589,16.475050746027044,P8284010
loc006n1992,1.0980550396692432,16.475050746027044,P8284010
loc006n1994,1.1028451642454182,16.475050746027044,P8284010
loc006n1996,1.1399105558756826,16.475050746027044,P8284010
loc006n1998,1.3120503511802384,16.475050746027044,P8284010
loc006n2000,1.5300843834751656,16.475050746027044,P8284010
loc006n2002,1.5264426685299355,16.475050746027044,P8284010
loc006n2004,1.4963483557769948,16.475050746027044,P8284010
loc006n2006,1.3768688216386684,16.475050746027044,P8284010
loc006n2010,1.1581211503374949,16.475050746027044,P8284010
loc006n2011,1.132419798097615,16.475050746027044,P8284010
loc006n2013,1.1061228740066542,16.475050746027044,P8284010
loc006n2015,1.0463780880482727,16.475050746027044,P8284010
loc006n2017,0.9941851282023172,16.475050746027044,P8284010
loc006n2019,0.9684829485539351,16.475050746027044,P8284010
loc006n2021,0.9893163049899514,16.475050746027044,P8284010
loc006n2023,0.9813655090785445,16.475050746027044,P8284010
loc006n2025,1.2721666251407875,16.475050746027044,P8284010
loc006n2027,1.3142254709264969,16.475050746027044,P8284010
loc006n2029,1.2395247031566676,16.475050746027044,P8284010
loc006n2031,1.1652740103112287,16.475050746027044,P8284010
loc006n2033,1.0936317768289476,16.475050746027044,P8284010
loc006n2035,1.0332226466702494,16.475050746027044,P8284010
loc006n2037,0.9876215821254838,16.475050746027044,P8284010
loc006n2038,0.9826329943948496,16.475050746027044,P8284010
loc006n2039,1.0006943158663544,16.475050746027044,P8284010
loc006n2041,1.0099605314705975,16.475050746027044,P8284010
loc006n2043,1.0293837776852097,16.475050746027044,P8284010
loc006n2045,1.0233759381395624,16.475050746027044,P8284010
loc006n2047,0.9877556167385233,16.475050746027044,P8284010
loc006n2049,0.9684829485539351,16.475050746027044,P8284010
loc006n2051,0.9588981947107716,16.475050746027044,P8284010
loc006n2053,1.0197807304036464,16.475050746027044,P8284010
loc006n2055,1.034708651341069,16.475050746027044,P8284010
loc006n2057,0.9966429913554725,16.475050746027044,P8284010
loc006n2059,0.9404168646816652,16.475050746027044,P8284010
loc006n2061,0.9689030303038282,16.475050746027044,P8284010
loc006n2063,0.9245893856694183,16.475050746027044,P8284010
loc006n2065,1.0881360887005513,16.475050746027044,P8284010
loc006n2069,1.1594167882167392,16.475050746027044,P8284010
loc006n2070,1.1277848763621714,16.475050746027044,P8284010
loc006n2072,1.1296254520356837,16.475050746027044,P8284010
loc006n2074,1.08019341942848,16.475050746027044,P8284010
loc006n2076,1.025633511060698,16.475050746027044,P8284010
loc006n2078,1.023746163152476,16.475050746027044,P8284010
loc006n2080,1.030640194868632,16.475050746027044,P8284010
loc006n2082,1.0302352960122447,16.475050746027044,P8284010
loc006n2084,0.9884251700063033,16.475050746027044,P8284010
loc006n2086,0.9283446352648621,16.475050746027044,P8284010
loc006n2088,0.8819549713396005,16.475050746027044,P8284010
loc006n2090,0.8458419074217574,16.475050746027044,P8284010
loc006n2092,0.8184898222042134,16.475050746027044,P8284010
loc006n2094,0.7864674767402826,16.475050746027044,P8284010
loc006n2096,0.7790912038454991,16.475050746027044,P8284010
loc006n2099,0.8803561994192363,16.475050746027044,P8284010
loc006n2100,0.8427340189482696,16.475050746027044,P8284010
loc006n2102,0.7786576319473553,16.475050746027044,P8284010
loc006n2104,0.7266457202409119,16.475050746027044,P8284010
loc006n2106,0.6881527555915664,16.475050746027044,P8284010
loc006n2108,0.6668922110665363,16.475050746027044,P8284010
loc006n2110,0.6816933920045641,16.475050746027044,P8284010
loc006n2112,0.7125655278733084,16.475050746027044,P8284010
loc006n2114,0.695218918905151,16.475050746027044,P8284010
loc006n2116,0.63286204010023,16.475050746027044,P8284010
loc006n2118,0.5950550897593039,16.475050746027044,P8284010
loc006n2120,0.616160312847583,16.475050746027044,P8284010
loc006n2122,0.5721743136130595,16.475050746027044,P8284010
loc006n2124,0.5599066250361125,16.475050746027044,P8284010
loc006n2126,0.6612446089593336,16.475050746027044,P8284010
loc006n2130,0.8605176774617462,16.475050746027044,P8284010
loc006n2131,0.7962273140294387,16.475050746027044,P8284010
loc006n2133,1.0036328370044083,16.475050746027044,P8284010
loc006n2135,1.0565999762927811,16.475050746027044,P8284010
loc006n2137,0.9608036249117697,16.475050746027044,P8284010
loc006n2139,0.8993279498776541,16.475050746027044,P8284010
loc006n2141,1.0245267143871521,16.475050746027044,P8284010
loc006n2143,0.9181352261663592,16.475050746027044,P8284010
loc006n2145,0.8847387377696317,16.475050746027044,P8284010
loc006n2147,0.7806772744333681,16.475050746027044,P8284010
loc006n2149,0.7098633174403993,16.475050746027044,P8284010
loc006n2151,0.6257239095257559,16.475050746027044,P8284010
loc006n2153,0.5748411950633846,16.475050746027044,P8284010
loc006n2155,0.5200903281128425,16.475050746027044,P8284010
loc006n2157,0.46478751964593706,16.475050746027044,P8284010
loc006n2160,0.4158077276355433,16.475050746027044,P8284010
loc006n2161,0.43007505555193926,16.475050746027044,P8284010
loc006n2163,0.41713940972732555,16.475050746027044,P8284010
loc006n2165,0.5089335260500328,16.475050746027044,P8284010
loc006n2167,0.4374334437979712,16.475050746027044,P8284010
loc006n2169,0.37602918172818023,16.475050746027044,P8284010
loc006n2171,0.3234583668494677,16.475050746027044,P8284010
loc006n2173,0.2915908256580012,16.475050746027044,P8284010
loc006n2175,0.31365634661803143,16.475050746027044,P8284010
loc006n2177,0.3344537511509309,16.475050746027044,P8284010
loc006n2179,0.28375338333252653,16.475050746027044,P8284010
loc006n2181,0.23854788768132784,16.475050746027044,P8284010
loc006n2183,0.1878026387184193,16.475050746027044,P8284010
loc006n2185,0.1586639808139893,16.475050746027044,P8284010
loc006n2187,0.10414555055400815,16.475050746027044,P8284010
loc006n2191,0.05880548667590681,16.475050746027044,P8284010
loc006n2192,0.029789470831855614,16.475050746027044,P8284010
loc006n2194,-0.01818139282933642,16.475050746027044,P8284010
loc006n2196,-0.11407366019856902,16.475050746027044,P8284010
loc006n2198,-0.07779372256098363,16.475050746027044,P8284010
loc006n2200,0.029789470831855614,16.475050746027044,P8284010
loc006n2202,0.031004281363536737,16.475050746027044,P8284010
loc006n2204,0.00860017176191757,16.475050746027044,P8284010
loc006n2206,-0.020907099361673613,16.475050746027044,P8284010
loc006n2208,-0.05158703422139898,16.475050746027044,P8284010
loc006n2210,-0.10402526764093543,16.475050746027044,P8284010
loc006n2212,-0.17198493577602314,16.475050746027044,P8284010
loc006n2214,-0.1444808443321999,16.475050746027044,P8284010
loc006n2216,-0.0757207139381183,16.475050746027044,P8284010
loc006n2218,-0.05650548409389743,16.475050746027044,P8284010
loc006n2222,-0.03905380426616857,16.475050746027044,P8284010
loc006n2223,-0.0520763801682736,16.475050746027044,P8284010
loc006n2225,-0.07520400420208784,16.475050746027044,P8284010
loc006n2227,-0.030584087646018616,16.475050746027044,P8284010
loc006n2229,0.10380372095595687,16.475050746027044,P8284010
loc006n2231,-0.021363051615525677,16.475050746027044,P8284010
loc006n2233,0.04060234011407314,16.475050746027044,P8284010
loc006n2235,0.01577875638904093,16.475050746027044,P8284010
loc006n2237,0.009450895798693936,16.475050746027044,P8284010
loc006n2239,0.0,16.475050746027044,P8284010
loc006n2241,0.011147360775797479,16.475050746027044,P8284010
loc006n2243,0.04921802267018165,16.475050746027044,P8284010
loc006n2245,0.05804623039528174,16.475050746027044,P8284010
loc006n2247,0.03702787975577494,16.475050746027044,P8284010
loc006n2249,0.035029282202368145,16.475050746027044,P8284010
loc006n2252,0.03662889536216113,16.475050746027044,P8284010
loc006n2253,0.04218159451576628,16.475050746027044,P8284010
loc006n2255,0.06370855939141735,16.475050746027044,P8284010
loc006n2257,0.06182930729469903,16.475050746027044,P8284010
loc006n2259,0.09725730969341992,16.475050746027044,P8284010
loc006n2261,0.09307130637606349,16.475050746027044,P8284010
loc006n2263,0.1024337056813363,16.475050746027044,P8284010
loc006n2265,0.10754912974468628,16.475050746027044,P8284010
loc006n2267,0.20057692675484823,16.475050746027044,P8284010
loc006n2269,0.14581771449182762,16.475050746027044,P8284010
loc006n2271,0.12352498094273198,16.475050746027044,P8284010
loc006n2273,0.10482840365365537,16.475050746027044,P8284010
loc006n2275,0.11760269169008425,16.475050746027044,P8284010
loc006n2277,0.13798673272353165,16.475050746027044,P8284010
loc006n2279,0.16286299332192605,16.475050746027044,P8284010
loc006n2283,0.23451728351268664,16.475050746027044,P8284010
loc006n2284,0.25139485004010426,16.475050746027044,P8284010
loc006n2286,0.22245633667924672,16.475050746027044,P8284010
loc006n2288,0.20221577580113148,16.475050746027044,P8284010
loc006n2290,0.2440295890300217,16.475050746027044,P8284010
loc006n2292,0.2499317566341949,16.475050746027044,P8284010
loc006n2294,0.2975416678181598,16.475050746027044,P8284010
loc006n2296,0.2968844755385471,16.475050746027044,P8284010
loc006n2298,0.2734642726213463,16.475050746027044,P8284010
loc006n2300,0.25261034056737297,16.475050746027044,P8284010
loc006n2302,0.28578227377939475,16.475050746027044,P8284010
loc006n2304,0.2814878879400813,16.475050746027044,P8284010
loc006n2306,0.2499317566341949,16.475050746027044,P8284010
loc006n2308,0.31827208021162695,16.475050746027044,P8284010
loc006n2310,0.3053513694466238,16.475050746027044,P8284010
loc006n2313,0.34281731463573295,16.475050746027044,P8284010
loc006n2314,0.48727981644306895,16.475050746027044,P8284010
loc006n2316,0.8874485002499537,16.475050746027044,P8284010
loc006n2318,0.7453090599408281,16.475050746027044,P8284010
loc006n2320,0.7493497605974766,16.475050746027044,P8284010
loc006n2322,0.8072643552761071,16.475050746027044,P8284010
loc006n2324,0.7305400364771192,16.475050746027044,P8284010
loc006n2326,0.6544653335201458,16.475050746027044,P8284010
loc006n2328,0.7541188942254129,16.475050746027044,P8284010
loc006n2330,0.8318697742805018,16.475050746027044,P8284010
loc006n2332,0.8629657589777625,16.475050746027044,P8284010
loc006n2334,1.0482086670241455,16.475050746027044,P8284010
loc006n2336,1.118793627944349,16.475050746027044,P8284010
loc006n2338,0.9764416893788446,16.475050746027044,P8284010
loc006n2340,0.8667597834951082,16.475050746027044,P8284010
loc006n2344,0.718584720027436,16.475050746027044,P8284010
loc006n2345,0.6769678142947585,16.475050746027044,P8284010
loc006n2347,0.6340740254874684,16.475050746027044,P8284010
loc006n2349,0.5922878159521308,16.475050746027044,P8284010
loc006n2351,0.5673793076509788,16.475050746027044,P8284010
loc006n2353,0.5549734583332399,16.475050746027044,P8284010
loc006n2355,0.5249151475398669,16.475050746027044,P8284010
loc006n2357,0.5259513412480126,16.475050746027044,P8284010
loc006n2359,0.5098742850047192,16.475050746027044,P8284010
loc006n2361,0.5138831856110927,16.475050746027044,P8284010
loc006n2363,0.5324995860946625,16.475050746027044,P8284010
loc006n2365,0.5558196830611912,16.475050746027044,P8284010
loc006n2367,0.6020599913279624,16.475050746027044,P8284010
loc006n2369,0.5711262770843116,16.475050746027044,P8284010
loc006n2371,0.8094923769373419,16.475050746027044,P8284010
loc006n2375,1.2378703414767376,16.475050746027044,P8284010
loc006n2376,1.3223226858740107,16.475050746027044,P8284010
loc006n2378,1.2276296495710086,16.475050746027044,P8284010
loc006n2380,1.164412344104769,16.475050746027044,P8284010
loc006n2382,1.0889153466049057,16.475050746027044,P8284010
loc006n2384,1.023746163152476,16.475050746027044,P8284010
loc006n2386,0.9595183769729982,16.475050746027044,P8284010
loc006n2388,0.9026011306665312,16.475050746027044,P8284010
loc006n2390,0.8499105583014961,16.475050746027044,P8284010
loc006n2392,0.8120438979302267,16.475050746027044,P8284010
loc006n2394,0.7735670489260588,16.475050746027044,P8284010
loc006n2396,0.7378285058957846,16.475050746027044,P8284010
loc006n2398,0.7097786018482253,16.475050746027044,P8284010
loc006n2400,0.6892200372638356,16.475050746027044,P8284010
loc006n2402,0.6686654154544921,16.475050746027044,P8284010
loc006n2403,0.6629466143326246,16.475050746027044,P8284010
loc006n2404,0.6658623002031552,16.475050746027044,P8284010
loc006n2406,0.6595359071542164,16.475050746027044,P8284010
loc006n2408,0.6587743208443567,16.475050746027044,P8284010
loc006n2410,0.7110476038670339,16.475050746027044,P8284010
loc006n2412,0.7002709373564369,16.475050746027044,P8284010
loc006n2414,0.6861892342440237,16.475050746027044,P8284010
loc006n2416,0.6843066460716315,16.475050746027044,P8284010
loc006n2418,0.7047509042906711,16.475050746027044,P8284010
loc006n2420,0.6931991451537173,16.475050746027044,P8284010
loc006n2422,0.6562899011913597,16.475050746027044,P8284010
loc006n2424,0.6296134453781832,16.475050746027044,P8284010
loc006n2426,0.6054127981530513,16.475050746027044,P8284010
loc006n2428,0.5841049703994527,16.475050746027044,P8284010
loc006n2430,0.5638369186645449,16.475050746027044,P8284010
loc006n2434,0.5356738034257501,16.475050746027044,P8284010
loc006n2435,0.5335178620169675,16.475050746027044,P8284010
loc006n2437,0.5456781497920256,16.475050746027044,P8284010
loc006n2439,0.5596672783880576,16.475050746027044,P8284010
loc006n2441,0.5567847823070253,16.475050746027044,P8284010
loc006n2443,0.5140161804006493,16.475050746027044,P8284010
loc006n2445,0.4820155764507117,16.475050746027044,P8284010
loc006n2447,0.45697301363581794,16.475050746027044,P8284010
loc006n2449,0.4537768596904421,16.475050746027044,P8284010
loc006n2451,0.4432629874586951,16.475050746027044,P8284010
loc006n2453,0.4164740791002208,16.475050746027044,P8284010
loc006n2455,0.3933996952931019,16.475050746027044,P8284010
loc006n2457,0.44200915914095196,16.475050746027044,P8284010
loc006n2459,0.55339751012388,16.475050746027044,P8284010
loc006n2461,0.5481436374348455,16.475050746027044,P8284010
loc006n2464,0.48072537898848766,16.475050746027044,P8284010
loc006n2465,0.45848676379820685,16.475050746027044,P8284010
loc006n2467,0.4452927694259718,16.475050746027044,P8284010
loc006n2469,0.436480695009495,16.475050746027044,P8284010
loc006n2471,0.4390167283875128,16.475050746027044,P8284010
loc006n2473,0.48671377598248555,16.475050746027044,P8284010
loc006n2475,0.4718781993072906,16.475050746027044,P8284010
loc006n2477,0.42504487455138884,16.475050746027044,P8284010
loc006n2479,0.39898106665813116,16.475050746027044,P8284010
loc006n2481,0.4401216031878039,16.475050746027044,P8284010
loc006n2483,0.4517864355242902,16.475050746027044,P8284010
loc006n2485,0.43104194533588547,16.475050746027044,P8284010
