<< La légende des termes est placée à la fin du fichier >>
 Projet Modifié (Lizonne.rma) [V7.8]
Date (Flux)    	Date (Flux)    	Température    	Flux_Pluie     	Flux_Neige     	Flux_ETP       	Flux_ETR       	Fl_ETR_Sol     	Transpiration  	Stock_Neige    	Fl_Fonte_Neige 	Ruissellement  	Infiltration   	Défic_Évapotra 	Déficit_Sol    	Défic_Sol_Prog 	Réser_Interm.  	Cum_Pluie      	Cum_Neige      	Cum_ETP        	Cum_ETR        	Cum_ETRSol     	Cum_Transpir   	Cum_Font_Neig  	Cum_Ruissel.   	Cum_Infiltr    	Cum_Défic_Evap 	LAI_ou_CC      	Profon_Racines 	
05/10/2010	   278.0000    	   0.000000    	  0.2952747    	   0.000000    	   1.888059    	   1.650623    	   1.174586    	   0.000000    	   0.000000    	   0.000000    	      0.0735741	      0.0752099	  0.4760364    	   0.000000    	   132.2929    	   11.22639    	   84.18872    	   0.000000    	   238.2270    	   189.1758    	   192.6090    	   0.000000    	   0.000000    	   6.727568    	   5.918713    	  -3.433177    	   0.000000    	   0.000000    	
06/10/2010	   279.0000    	   0.000000    	   0.000000    	   0.000000    	   2.923846    	   1.573991    	   1.573991    	   0.000000    	   0.000000    	   0.000000    	      0.0714223	      0.0742671	   0.000000    	   0.000000    	   133.8669    	   11.08070    	   84.18872    	   0.000000    	   241.1509    	   190.7498    	   194.1829    	   0.000000    	   0.000000    	   6.798990    	   5.992980    	  -3.433177    	   0.000000    	   0.000000    	
07/10/2010	   280.0000    	   0.000000    	   0.000000    	   0.000000    	   3.239707    	   1.573991    	   1.714849    	   0.000000    	   0.000000    	   0.000000    	      0.0693586	      0.0733416	 -0.1408582    	   0.000000    	   135.5818    	   10.93800    	   84.18872    	   0.000000    	   244.3906    	   192.3238    	   195.8978    	   0.000000    	   0.000000    	   6.868348    	   6.066322    	  -3.574035    	   0.000000    	   0.000000    	
08/10/2010	   281.0000    	   0.000000    	   0.000000    	   0.000000    	   3.617912    	   1.865424    	   1.865424    	   0.000000    	   0.000000    	   0.000000    	      0.0673782	      0.0724329	   0.000000    	   0.000000    	   137.4472    	   10.79819    	   84.18872    	   0.000000    	   248.0085    	   194.1892    	   197.7632    	   0.000000    	   0.000000    	   6.935727    	   6.138755    	  -3.574035    	   0.000000    	   0.000000    	
09/10/2010	   282.0000    	   0.000000    	  0.1887912    	   0.000000    	   3.733553    	   1.865424    	   1.957447    	   0.000000    	   0.000000    	   0.000000    	      0.0654765	      0.0715406	     -0.0920232	   0.000000    	   139.2158    	   10.66117    	   84.37751    	   0.000000    	   251.7421    	   196.0546    	   199.7207    	   0.000000    	   0.000000    	   7.001203    	   6.210295    	  -3.666058    	   0.000000    	   0.000000    	
10/10/2010	   283.0000    	   0.000000    	   6.829524    	   0.000000    	   1.108095    	   1.108095    	   1.108095    	   0.000000    	   0.000000    	   0.000000    	      0.0677265	      0.0722503	   0.000000    	   0.000000    	   134.0549    	   11.08170    	   91.20703    	   0.000000    	   252.8501    	   197.1627    	   200.8288    	   0.000000    	   0.000000    	   7.068930    	   6.282545    	  -3.666058    	   0.000000    	   0.000000    	
11/10/2010	   284.0000    	   0.000000    	      0.0031136	   0.000000    	   2.019670    	   1.108095    	   1.073525    	   0.000000    	   0.000000    	   0.000000    	      0.0699114	      0.0729360	      0.0345704	   0.000000    	   135.1253    	   10.93885    	   91.21015    	   0.000000    	   254.8698    	   198.2708    	   201.9023    	   0.000000    	   0.000000    	   7.138841    	   6.355481    	  -3.631488    	   0.000000    	   0.000000    	
12/10/2010	   285.0000    	   0.000000    	   0.000000    	   0.000000    	   3.187582    	   1.662547    	   1.662547    	   0.000000    	   0.000000    	   0.000000    	      0.0679242	      0.0720321	   0.000000    	   0.000000    	   136.7879    	   10.79890    	   91.21015    	   0.000000    	   258.0574    	   199.9333    	   203.5648    	   0.000000    	   0.000000    	   7.206765    	   6.427514    	  -3.631488    	   0.000000    	   0.000000    	
13/10/2010	   286.0000    	   0.000000    	   0.000000    	   0.000000    	   3.071795    	   1.662547    	   1.567149    	   0.000000    	   0.000000    	   0.000000    	      0.0660153	      0.0711445	      0.0953978	   0.000000    	   138.3550    	   10.66174    	   91.21015    	   0.000000    	   261.1292    	   201.5959    	   205.1320    	   0.000000    	   0.000000    	   7.272781    	   6.498658    	  -3.536090    	   0.000000    	   0.000000    	
14/10/2010	   287.0000    	   0.000000    	      0.0383150	   0.000000    	   2.298535    	   1.173153    	   1.173153    	   0.000000    	   0.000000    	   0.000000    	      0.0641803	      0.0702726	   0.000000    	   0.000000    	   139.4899    	   10.52728    	   91.24846    	   0.000000    	   263.4277    	   202.7690    	   206.3051    	   0.000000    	   0.000000    	   7.336961    	   6.568931    	  -3.536090    	   0.000000    	   0.000000    	
15/10/2010	   288.0000    	   0.000000    	  0.2152381    	   0.000000    	   1.794982    	   1.173153    	   1.003742    	   0.000000    	   0.000000    	   0.000000    	      0.0624155	      0.0694161	  0.1694110    	   0.000000    	   140.2784    	   10.39545    	   91.46370    	   0.000000    	   265.2227    	   203.9422    	   207.3089    	   0.000000    	   0.000000    	   7.399376    	   6.638347    	  -3.366679    	   0.000000    	   0.000000    	
16/10/2010	   289.0000    	   0.000000    	  0.1577656    	   0.000000    	   1.168974    	  0.6559429    	  0.6559429    	   0.000000    	   0.000000    	   0.000000    	      0.0607173	      0.0685744	   0.000000    	   0.000000    	   140.7765    	   10.26616    	   91.62147    	   0.000000    	   266.3917    	   204.5981    	   207.9648    	   0.000000    	   0.000000    	   7.460094    	   6.706921    	  -3.366679    	   0.000000    	   0.000000    	
17/10/2010	   290.0000    	   0.000000    	   0.000000    	   0.000000    	   1.332308    	  0.6559429    	  0.6553228    	   0.000000    	   0.000000    	   0.000000    	      0.0590822	      0.0677473	  6.2007656E-04	   0.000000    	   141.4319    	   10.13933    	   91.62147    	   0.000000    	   267.7240    	   205.2541    	   208.6201    	   0.000000    	   0.000000    	   7.519176    	   6.774668    	  -3.366059    	   0.000000    	   0.000000    	
18/10/2010	   291.0000    	   0.000000    	  0.1025641    	   0.000000    	   1.426923    	  0.7473704    	  0.7473704    	   0.000000    	   0.000000    	   0.000000    	      0.0575071	      0.0669342	   0.000000    	   0.000000    	   142.0767    	   10.01489    	   91.72403    	   0.000000    	   269.1509    	   206.0015    	   209.3675    	   0.000000    	   0.000000    	   7.576683    	   6.841603    	  -3.366059    	   0.000000    	   0.000000    	
19/10/2010	   292.0000    	   0.000000    	   2.070769    	   0.000000    	  0.6980220    	  0.7473704    	  0.6782979    	   0.000000    	   0.000000    	   0.000000    	      0.0566906	      0.0664794	      0.0690725	   0.000000    	   140.7958    	   10.00328    	   93.79480    	   0.000000    	   269.8489    	   206.7488    	   210.0458    	   0.000000    	   0.000000    	   7.633374    	   6.908082    	  -3.296987    	   0.000000    	   0.000000    	
20/10/2010	   293.0000    	   0.000000    	   0.000000    	   0.000000    	   1.858535    	  0.9087421    	  0.9087421    	   0.000000    	   0.000000    	   0.000000    	      0.0558961	      0.0660300	   0.000000    	   0.000000    	   141.7045    	   9.881354    	   93.79480    	   0.000000    	   271.7075    	   207.6576    	   210.9546    	   0.000000    	   0.000000    	   7.689270    	   6.974112    	  -3.296987    	   0.000000    	   0.000000    	
21/10/2010	   294.0000    	   0.000000    	   0.000000    	   0.000000    	   1.805165    	  0.9087421    	  0.8642523    	   0.000000    	   0.000000    	   0.000000    	      0.0544341	      0.0652456	      0.0444898	   0.000000    	   142.5687    	   9.761674    	   93.79480    	   0.000000    	   273.5126    	   208.5663    	   211.8188    	   0.000000    	   0.000000    	   7.743704    	   7.039358    	  -3.252497    	   0.000000    	   0.000000    	
22/10/2010	   295.0000    	   0.000000    	  0.2020147    	   0.000000    	   1.577949    	  0.8571035    	  0.8571035    	   0.000000    	   0.000000    	   0.000000    	      0.0530239	      0.0644741	   0.000000    	   0.000000    	   143.2238    	   9.644176    	   93.99681    	   0.000000    	   275.0906    	   209.4234    	   212.6759    	   0.000000    	   0.000000    	   7.796728    	   7.103832    	  -3.252497    	   0.000000    	   0.000000    	
23/10/2010	   296.0000    	   0.000000    	   12.71370    	   0.000000    	   1.537436    	  0.8571035    	   1.537436    	   0.000000    	   0.000000    	   0.000000    	      0.0584619	      0.0667062	 -0.6803324    	   0.000000    	   133.0958    	   10.56721    	   106.7105    	   0.000000    	   276.6280    	   210.2805    	   214.2133    	   0.000000    	   0.000000    	   7.855190    	   7.170538    	  -3.932829    	   0.000000    	   0.000000    	
24/10/2010	   297.0000    	   0.000000    	   12.00454    	   0.000000    	  0.4333333    	  0.4333333    	  0.4333333    	   0.000000    	   0.000000    	   0.000000    	      0.0742040	      0.0733200	   0.000000    	   0.000000    	   122.9929    	   11.88807    	   118.7151    	   0.000000    	   277.0614    	   210.7139    	   214.6467    	   0.000000    	   0.000000    	   7.929394    	   7.243858    	  -3.932829    	   0.000000    	   0.000000    	
25/10/2010	   298.0000    	   0.000000    	      0.0254212	   0.000000    	   1.376813    	  0.4333333    	  0.8569602    	   0.000000    	   0.000000    	   0.000000    	      0.0827130	      0.0768134	 -0.4236268    	   0.000000    	   123.8245    	   11.72854    	   118.7405    	   0.000000    	   278.4382    	   211.1472    	   215.5036    	   0.000000    	   0.000000    	   8.012107    	   7.320671    	  -4.356456    	   0.000000    	   0.000000    	
26/10/2010	   299.0000    	   0.000000    	      0.0254212	   0.000000    	   1.747802    	   1.072969    	   1.072969    	   0.000000    	   0.000000    	   0.000000    	      0.0802734	      0.0758313	   0.000000    	   0.000000    	   124.8720    	   11.57244    	   118.7659    	   0.000000    	   280.1860    	   212.2202    	   216.5766    	   0.000000    	   0.000000    	   8.092380    	   7.396503    	  -4.356456    	   0.000000    	   0.000000    	
27/10/2010	   300.0000    	   0.000000    	      0.0198168	   0.000000    	   1.795348    	   1.072969    	   1.080676    	   0.000000    	   0.000000    	   0.000000    	      0.0779329	      0.0748678	     -0.0077073	   0.000000    	   125.9329    	   11.41964    	   118.7857    	   0.000000    	   281.9813    	   213.2931    	   217.6573    	   0.000000    	   0.000000    	   8.170313    	   7.471370    	  -4.364163    	   0.000000    	   0.000000    	
28/10/2010	   301.0000    	   0.000000    	      0.0637363	   0.000000    	  0.9868498    	  0.6121506    	  0.6121506    	   0.000000    	   0.000000    	   0.000000    	      0.0756861	      0.0739225	   0.000000    	   0.000000    	   126.4813    	   11.27003    	   118.8495    	   0.000000    	   282.9682    	   213.9053    	   218.2694    	   0.000000    	   0.000000    	   8.245999    	   7.545293    	  -4.364163    	   0.000000    	   0.000000    	
29/10/2010	   302.0000    	   0.000000    	   11.38223    	   0.000000    	   2.491062    	  0.6121506    	   2.491062    	   0.000000    	   0.000000    	   0.000000    	      0.0831127	      0.0768042	  -1.878912    	   0.000000    	   118.9059    	   12.42592    	   130.2317    	   0.000000    	   285.4592    	   214.5174    	   220.7605    	   0.000000    	   0.000000    	   8.329112    	   7.622097    	  -6.243075    	   0.000000    	   0.000000    	
30/10/2010	   303.0000    	   0.000000    	   1.439597    	   0.000000    	   1.369231    	  0.6121506    	   1.354485    	   0.000000    	   0.000000    	   0.000000    	      0.0907499	      0.0796614	 -0.7423347    	   0.000000    	   118.8394    	   12.27404    	   131.6713    	   0.000000    	   286.8285    	   215.1296    	   222.1150    	   0.000000    	   0.000000    	   8.419862    	   7.701758    	  -6.985410    	   0.000000    	   0.000000    	
31/10/2010	   304.0000    	   0.000000    	  0.7729304    	   0.000000    	   1.198498    	  0.6121506    	   1.000949    	   0.000000    	   0.000000    	   0.000000    	      0.0883658	      0.0787164	 -0.3887981    	   0.000000    	   119.0841    	   12.12370    	   132.4442    	   0.000000    	   288.0270    	   215.7417    	   223.1159    	   0.000000    	   0.000000    	   8.508228    	   7.780475    	  -7.374208    	   0.000000    	   0.000000    	
01/11/2010	   305.0000    	   0.000000    	  0.1049084    	   0.000000    	   1.025568    	  0.6894602    	  0.6894602    	   0.000000    	   0.000000    	   0.000000    	      0.0859122	      0.0777352	   0.000000    	   0.000000    	   119.6687    	   11.96005    	   132.5491    	   0.000000    	   289.0525    	   216.4312    	   223.8054    	   0.000000    	   0.000000    	   8.594140    	   7.858210    	  -7.374208    	   0.000000    	   0.000000    	
02/11/2010	   306.0000    	   0.000000    	   3.432930    	   0.000000    	  0.6671795    	  0.6671795    	  0.6671795    	   0.000000    	   0.000000    	   0.000000    	      0.0867896	      0.0781355	   0.000000    	   0.000000    	   117.3529    	   12.24514    	   135.9821    	   0.000000    	   289.7197    	   217.0984    	   224.4726    	   0.000000    	   0.000000    	   8.680929    	   7.936346    	  -7.374208    	   0.000000    	   0.000000    	
03/11/2010	   307.0000    	   0.000000    	  0.7713553    	   0.000000    	   1.058242    	  0.6671795    	  0.9519737    	   0.000000    	   0.000000    	   0.000000    	      0.0877080	      0.0785337	 -0.2847942    	   0.000000    	   117.5397    	   12.08502    	   136.7534    	   0.000000    	   290.7779    	   217.7655    	   225.4245    	   0.000000    	   0.000000    	   8.768637    	   8.014879    	  -7.659002    	   0.000000    	   0.000000    	
04/11/2010	   308.0000    	   0.000000    	   1.423993    	   0.000000    	  0.6146154    	  0.6146154    	  0.6146154    	   0.000000    	   0.000000    	   0.000000    	      0.0862769	      0.0779519	   0.000000    	   0.000000    	   116.8711    	   12.06156    	   138.1774    	   0.000000    	   291.3926    	   218.3802    	   226.0392    	   0.000000    	   0.000000    	   8.854914    	   8.092831    	  -7.659002    	   0.000000    	   0.000000    	
